year,flag_iso3,vessels_n,fishing_h,fishing_kwh,length_m_mean,length_m_min,length_m_max,tonnage_gt_mean,tonnage_gt_min,tonnage_gt_max,engine_power_kw_mean,engine_power_kw_min,engine_power_kw_max
2016,GBR,1045,1208223.8063888887,495591113.67622036,22.05559255894507,5.61,86.06,204.89371530035345,1.45819189245,4290,512.2715448004897,13.15,7680
2016,GEO,2,132.2086111111111,242898.17929535103,46.01610211480167,38.07925279072,53.95295143888333,498.5224190481133,381.45670715516,615.5881309410665,1250.1859884549542,647.5668442412,1852.8051326687084
2016,GHA,21,33396.691388888874,27602352.034474533,49.9228665766261,21.406460506825,72.53,692.8121952510076,93.8245689619,1664,1228.436651263089,234.53481922292502,2734.323764253843
2016,GIN,1,3246.340833333343,6955399.66064985,65.81128130211249,65.81128130211249,65.81128130211249,2140.8655626310624,2140.8655626310624,2140.8655626310624,2142.5352474490624,2142.5352474490624,2142.5352474490624
2016,GNQ,3,11016.452222222237,11619131.879765207,46.91749443961429,17.5674610773,57.78,535.9012467420905,41.308727194633335,680,862.0114302843856,133.49673926370002,1108.5559999999998
2016,GRC,302,292407.39222222235,83179162.04209858,23.845523112382313,11.802499999999998,46.3395297732,90.41039020594671,10,667.4622393326,268.9187185821378,35,1062.7240732926
2016,GRL,23,38628.30277777787,45779377.810369365,33.153571279694894,16.98360238597143,63.14700351524,467.23714112371465,40.4732686795,1683.0960845478335,1069.1837656201735,200.0277248551143,4785.27857748724
2016,GTM,4,583.2297222222226,1750531.6248375007,78.91764705882353,77.3,79.8,2128.764705882353,2109,2165,3076.758058823529,2632.321,3579.36
2016,HKG,6,1934.3255555555552,701649.0031794256,30.37129980329938,13.3295956667,41.2194100697,242.63282890276727,18.9725131748,404.67104757870004,335.0901081833574,154.2467687997,496.65638894306664
2016,HND,4,10905.296388889165,10551348.209012056,45.34677456007134,19.646144684844444,57.1,577.0114348527627,87.3855331861111,716,887.988833923442,347.54687347630005,1044.4
2016,HRV,212,250092.69027777773,111517618.79763311,23.56727836505618,15.56,63.85,117.3656401937013,19,2427,412.33652051190484,81,3320.6632504038334
2016,IDN,4,3777.2205555555815,1111231.4161327584,27.551018915556412,21.219201674333334,30.019000723900003,135.6407223633564,74.5657242678,225.52177763699999,393.80621466250767,225.38763222543335,689.8257010677333
2016,IND,7,3668.908333333332,1532174.5116107564,33.93619087235783,20.390357349911113,54.7,321.3494178349096,41.293670271325,680,612.7697535062399,157.77583049513333,1383.7999699082
2016,IRL,219,313856.6247222222,138390326.72508943,27.066399435788817,9.65,127.60000000000001,258.9945176625422,5.1,1988,585.4944854783814,50,3840
2016,IRN,21,17720.260277777776,12262338.903070448,41.14184730075265,22.576950666633333,95.72142857,564.9617772397733,124.04294159054999,3296,707.6301551271916,333.887407108875,1989.7017452101002
2016,ISL,904,575759.613333333,686718222.4189442,21.29746158721152,6.15,105,337.42951744540886,2.34763304704,7682,820.0819216853504,20.4,9610.19297978954
2016,ISR,15,22933.503611111108,4506839.347625658,18.57346574591387,12.38861812895,21.435715717075002,44.43880561070594,21.405001061525,65.88115655527272,226.44325583568863,147.70511383252855,390.673550993675
2016,ITA,1409,2083172.877777778,632286510.0515404,22.04538301502485,9.9,81.21625,82.47099728374154,4,2137,322.08478465894456,59,3690
2016,JPN,757,1333112.2619444518,938004188.5875237,39.53187966431071,9.647537782833334,77.69999999999999,323.77400369283805,5.393083272811111,1884,785.1301278583428,71.81186320696666,2942
2016,KEN,1,545.9227777777778,182137.64715658443,23.5080369735,23.5080369735,23.5080369735,163.66235905046,163.66235905046,163.66235905046,333.63262089556,333.63262089556,333.63262089556
2016,KHM,1,2336.614166666659,3431499.3183092037,61.14345733735,61.14345733735,61.14345733735,905.3042799909699,905.3042799909699,905.3042799909699,1468.5776399295198,1468.5776399295198,1468.5776399295198
2016,KIR,14,20163.92277777777,41540374.00201554,66.1054440515626,23.79,79.9,1480.7878551111796,151.42380144572,2338,2529.929776245593,820,3304.5
2016,KNA,6,4567.566944444446,5543622.054122237,70.83985978479711,54.340703023820005,117.59971336803333,2626.9421657818634,832.39710209643,7001.999956786267,2395.0879720170124,884.63543754717,5039.3959538414665
2016,KOR,929,1058596.166944448,923560253.4151934,41.24571296082702,9.92375688504,117.03,494.17419081827364,8.274398227459999,7765,973.7102318801914,84.73610015735,5995
2016,LBR,2,4602.72944444442,13405389.280441353,63.44083333333333,62.85666666666666,64.025,1921.5,1899,1944,2865.6313338138502,2308.029753097129,3423.2329145305716
2016,LBY,7,791.2333333333335,609740.9352148292,31.773812912226315,24.46314191865,39.27,176.5200768757671,119.90638003236666,253.79041860889998,633.078431185771,399.74789922816666,1012.4795086152
2016,LKA,3,840.3855555555557,203434.1361800896,20.19259107071111,19.3254876359,20.7407367189,37.05322587905555,27.9109895006,54.494854974266666,269.39981425966664,188.608263462,341.1643874466
2016,LTU,35,36483.42722222215,52942484.171304256,37.45579608977374,11.349070270819999,138.33666666666667,913.6419290983637,14.29417704526,9499,1079.5040014430215,132,9910.367
2016,LVA,68,73976.60638888911,48464542.703750335,29.502266139657443,17.56,103.7,286.49407114624506,27,4378,456.09683794466406,110,3861
2016,MAR,48,133762.50416666665,76650447.486923,39.1646644081251,25.179977301327277,55.387425774166665,400.725110250837,120.69285203628334,853.9718467148072,668.9184690111621,244.63340403117772,1266.474509
2016,MDV,3,3917.3811111111113,4591826.134259802,54.93090909090909,52.185,56.5,637.7272727272727,520,705,1164.973896536747,1110.4209405300749,1257.3376899279501
2016,MEX,33,47925.728333333325,148244353.2021724,70.04237688306962,13.76423948965,80.92,1552.6085356876492,10.884738346999999,2042,3092.9669936103774,132.2123732938,4476
2016,MHL,12,21246.857222222225,38160318.69711593,65.19175095353839,23.882071803925,75.22999999999999,1190.9789500352458,63.4610232877,2109,2289.105092599833,336,3606.42375
2016,MLT,38,20552.429999999997,6180686.13180925,21.822947165210774,11.1,35,91.64960252374232,9.266666666666667,332.36533636483995,314.92517022968985,86.64500000000001,600
2016,MNG,2,57.13805555555555,13780.584313596619,17.645115906759997,14.7384254475,20.55180636602,33.80533614537,18.1748014056,49.43587088514,216.65356266074002,188.124133913,245.18299140848
2016,MOZ,15,24015.526111111452,13963863.643486919,28.878193787613164,23.3,33.76325639826,238.58304692903482,108.54933344220001,406,532.5736924092803,341.65687178384997,784.2355761588428
2016,MRT,4,8412.03638888889,5037969.475537545,37.88506755360941,33.15313372618,41.6871985221,308.6043831470381,222.124452062,404.22756350951107,602.3428204201172,496.71909535932,793.4169536939222
2016,MUS,19,13793.610277777769,7771123.096634576,32.98935233715028,15.8,86.3666666675,465.7823503377112,25,2667,977.0197735181754,188.31364137455,3765.412945995682
2016,MYS,51,59429.26333333337,25834586.95963719,23.711098602622975,18.06862199485,30.7718691417,84.91894035166729,36.9914512659,271.47568466455,361.64603278853474,150.9682108706,726.1780680659
2016,NAM,36,88305.93916666688,155239039.649127,49.96080528103197,21.114629628785714,120.47,1274.099889367056,111.68363503197142,7765,1769.7240938539837,313.40062953638,9202.82287122685
2016,NCL,16,41572.06083333335,15185611.788426265,24.068764446419657,18,34.81888001777692,103.19106921873076,67,163,417.2292321307188,331,848.8630891764692
2016,NGA,3,3764.3572222222174,4756472.224564598,38.969023403585034,30.906646232814285,51.33422977563334,294.16481316494895,141.28045030367144,496.63459527640003,1003.2625334167735,655.6127203939001,1267.6950736094998
2016,NIC,1,1715.6688888888903,4448444.478611001,64.77228089769999,64.77228089769999,64.77228089769999,1304.0163352603927,1304.0163352603927,1304.0163352603927,2592.833913012157,2592.833913012157,2592.833913012157
2016,NLD,424,610140.0177777776,348308028.946669,30.753014152834847,9.02,144.6,480.62615725792904,2,14055,771.9822045327467,91.36991004602,10851.67
2016,NOR,1708,897679.0658333334,1162414109.9268322,30.11551624508121,7.7435270968,133.88,618.1347293459248,4.21915211706,9623,1127.4724252000992,33.5485996308,6000
2016,NRU,1,1174.4427777777778,625535.5718899742,29.694786329,29.694786329,29.694786329,163.93508484346668,163.93508484346668,163.93508484346668,532.6232863158999,532.6232863158999,532.6232863158999
2016,NZL,74,157802.82722222424,242605560.6675652,40.74458970288045,14.05,104.5,872.6478299492486,9,4407,1332.6027614224668,151,5981.218433529809
2016,OMN,1,1280.17361111111,961634.7980909382,49.49,49.49,49.49,665,665,665,751.1753013376833,751.1753013376833,751.1753013376833
2016,PAN,21,8744.857499999996,16779704.306099825,77.07764128091229,26.7,255.39,1321.782837809006,168,2749,2404.852376742352,480.4204214667375,4038.77809786555
2016,PER,64,23065.256666666675,28415541.685402676,44.19735054214335,29.525602923688886,97.25999429960768,640.0106006700064,206.76592310636667,3841.9176042963,1284.8248782479104,483.75888205253335,6210
2016,PHL,15,13998.000277777768,36371649.08592899,67.0633789954338,54.92666666666667,71.79,1103.5684931506848,720,2012,2491.384950203482,1888.23861,3376.675333333333
2016,PNG,23,38022.03055555553,99850459.40105559,72.30084272765944,56.81292412552,89.21,1528.2644620930328,952.52707839514,2389.5,2656.982197245649,1117.9738534855799,3340.3340000000003
2016,POL,151,105201.8083333333,56221014.87523881,25.920645557067818,11.388892422716665,120.42,323.1798340365231,9.750219617183333,7765,571.9254186694482,132.80077385766668,5962.277
2016,PRT,403,593727.6647222225,236770885.75722814,24.886812473282912,8.95,84.94,190.68048239906696,4.03,2820,404.61898412951433,44.74,2880
2016,PYF,2,7138.47555555557,3457397.7990000066,23.169999999999998,20.5,24.95,129.2,98,150,537.12,335.7,671.4
2016,QAT,34,25291.84972222222,5052039.140920309,20.195410031408425,12.14268768315714,29.207388395049996,70.8313107794857,17.4046898553,187.26573172439998,215.81172114725078,117.05402401394285,350.58782195087497
2016,REU,7,2388.1755555555465,1897136.7866666627,65.93619047619048,24,89,1735.3650793650793,165.5,2677.6666666666665,2737.4761904761904,441,4000
2016,ROU,4,1656.3325,1382530.2520278262,42.13863748069792,14.95,54.031819969116675,726.8277889774637,32.08,1108.5084623639418,1118.099959557693,210,1558.1399352923086
2016,RUS,559,1321830.7800000007,2954799641.7089286,66.52671502300538,11.82839586745,122.5,2032.1234592456372,13.83940874156,8210,2388.249300196205,110.80165949986001,7829.85
2016,SEN,17,44839.87861111109,28301701.8533372,35.23434039732112,17.2721462496,77.55,443.90355412076605,90.47373248254,2107,842.8997767997532,237.81188641873334,3243.795
2016,SHN,1,2141.56222222219,2998187.1111110663,50.685,50.685,50.685,1352,1352,1352,1400,1400,1400
2016,SLB,3,4574.685833333334,12109193.400833335,70.83461538461539,70.8,70.9,1408,1408,1408,2647,2647,2647
2016,SLV,5,2340.5113888888886,8671981.716646573,78.16735632183908,76.78,91.9,2064.7586206896553,1902,3005,3364.458649425287,2993.2163333333333,4940.4175000000005
2016,SOM,1,3625.728611111098,2549041.2521061697,35.738944057800005,35.738944057800005,35.738944057800005,347.81574304146,347.81574304146,347.81574304146,703.04248483866,703.04248483866,703.04248483866
2016,SPM,1,730.2094444444446,229452.34022194444,20.154979991184614,20.154979991184614,20.154979991184614,141.85956497764616,141.85956497764616,141.85956497764616,314.22811902483073,314.22811902483073,314.22811902483073
2016,SVN,4,3446.4327777777785,505915.6043030917,15.392026541448484,12.32,17.9,20.977833092054546,7.48,33.93,141.89935216239394,119.20143689316667,184
2016,SWE,212,153052.0488888889,71618897.65045704,22.504149455383867,8.23656965755,61.75,186.14399244437442,3.71,1424,614.2873485378815,26.47,4800
2016,SYC,32,78066.7597222222,67646120.94136009,47.83124454942409,29.482,88.65,518.7643135447296,164.2902561557,2788,1052.1581113420043,390.9700427852334,4136.495518522214
2016,TCA,1,83.37138888888889,40644.60200852753,24.1340417611,24.1340417611,24.1340417611,134.96925551583334,134.96925551583334,134.96925551583334,487.51259335136666,487.51259335136666,487.51259335136666
2016,TGO,1,1100.0069444444446,810284.016526449,33.34623308676,33.34623308676,33.34623308676,286.00152587253996,286.00152587253996,286.00152587253996,736.6171828448599,736.6171828448599,736.6171828448599
2016,THA,10,3319.6691666666666,998972.6237719214,31.336938607711176,14.2237441249,62.53,248.1502832534499,15.114788728528572,1276,501.89567407328303,101.74243879125,1398.3652549797
2016,TON,1,157.0672222222222,197346.33739083965,43.0882710985,43.0882710985,43.0882710985,363.1122340845,363.1122340845,363.1122340845,1256.4450723629,1256.4450723629,1256.4450723629
2016,TUN,1,10.411944444444446,8062.289128293297,27.276606838533333,27.276606838533333,27.276606838533333,145.94702506183333,145.94702506183333,145.94702506183333,774.3307862726,774.3307862726,774.3307862726
2016,TUR,574,195018.84166666665,61658279.95643315,30.38448867305432,13.0701979505,62,166.91825420979825,8,694,425.5732976334854,124.227408674,2328.0754
2016,TWN,983,1914908.4555555591,1478652752.8381855,39.451806913968355,11.30363137505,82.18,388.2041251345604,9.522417435633335,1720,901.0187557347319,84.44977822950999,3560.5
2016,TZA,1,1554.8891666666664,868075.4794122884,31.0707067012,31.0707067012,31.0707067012,100.3016785646,100.3016785646,100.3016785646,558.2876889375,558.2876889375,558.2876889375
2016,UKR,9,14694.14888888884,25320648.910550624,58.24461511431745,25.70547923021429,103,1925.2687999642396,183.7465672486857,6393,1770.4736632279287,331.1578429229857,5202
2016,UNK,150,83397.03083333332,39125030.165169396,28.303864957673056,10.527829221433334,120,336.557189797497,11.4429970288,7765,570.2138739746048,69.41656187635,5296
2016,URY,40,96764.74611111108,49107764.938440606,28.654571738500582,22.366057102000003,51.23104820811667,213.8786303436971,109.46654644127857,946,487.8504199823569,223.4621733934,1079.6980193811996
2016,USA,1748,1137739.8352777772,654783027.7663794,30.364773563073527,9,127.79,316.625298078458,3.05,5413,592.9453750551396,0.8983089973153846,3916.5
2016,VCT,4,9823.751666666749,48834332.204318725,76.29559456725106,17.441459639842858,120.99493107600833,3243.76570579265,25.394206018785717,7126.930362416583,4277.7767797648,648.7388507338858,11352.777436279457
2016,VEN,11,7812.1972222222175,17390821.585537508,64.223180293673,32.115,85.93333333333332,1164.77816180754,198,2860,2729.638096301241,894.84,5827.141953333334
2016,VGB,1,7.866111111111111,2355.9895666065604,25.23027719975,25.23027719975,25.23027719975,82.41682080635,82.41682080635,82.41682080635,299.51135107647497,299.51135107647497,299.51135107647497
2016,VUT,58,237119.53000000102,218830293.30820778,49.67914675591331,23.560000000000002,105,835.5240327514547,68,7805,1225.2034863050628,261.1,5888
2016,ZAF,211,327895.9916666677,241590759.9954844,29.026633896708514,12.2,68.02290563335714,269.03492351693643,21.44969960985,2335.4857976054286,537.2575833458624,137.1398205369778,3461.5365104494144
2016,NA,163,31288.626666666667,0,NaN,Inf,-Inf,NaN,Inf,-Inf,NaN,Inf,-Inf
2017,AFG,3,617.0250000000002,297475.08092456294,22.3240101683,20.710708422525,25.0390042111,92.42757542450357,63.2010693742,124.416357315575,461.5294134253285,429.98356802574995,489.98522890425
2017,AGO,13,33434.75916666674,17627279.548824526,32.08840429976884,23.630706041366665,38.59051720783334,287.57472874993243,111.99892844343334,443.6208698107333,553.5393582050755,446.23540688966665,818.1109858399667
2017,AIA,1,17.249722222222236,28598.171024747204,48.4120802224,48.4120802224,48.4120802224,858.7073403216333,858.7073403216333,858.7073403216333,1657.8916840704335,1657.8916840704335,1657.8916840704335
2017,ALB,9,6053.579444444445,2856044.523575787,29.038594318044666,19.735961666483334,70.1742427192,143.420503333381,26.825574877050002,579.8732697097,540.1059442499793,248.56880536701,1559.2246691297
2017,ARG,147,190260.05166666693,168081877.6997377,40.38998942437951,15.3959742644,75.364709234175,398.79074905629744,31.8416030398,1651.0327815454,931.8867669692552,173.1498079532,3035.3973309169996
2017,AUS,146,163349.41138888884,75992371.7021805,25.74279664515722,13.451963878883333,54.58,194.58118295104606,14.219733441866666,1362,456.3774269368796,160.24903117454286,1200
2017,BEL,69,128552.82305555553,76329123.96335356,29.018448164647577,14.893611941149999,40.11194854103846,209.76885103539354,6.3759215199,514.1604485683333,624.1960078666403,103.24026220085,1601.8745980979415
2017,BGR,43,20194.082777777778,4658585.561035974,19.33529008194831,13.85,27.2,47.03661453639868,14,117.36,220.41265186388586,73.55,661.7
2017,BHR,65,15281.682777777778,5747749.93484376,26.472429683694557,11.6940042646,33.097191433925,79.10993533265592,6.53444040225,184.18135128,382.6159248634559,146.4203605372,570.3757389701001
2017,BLZ,12,6204.6086111111,16092597.086760543,78.69019628360242,35.196489644211105,110.37955117944617,2752.035511089731,258.40519227736,9074.259315962821,3489.4641542162058,484.29882216222,8914.55905583715
2017,BRA,79,84619.73773337556,29368896.706975907,22.96316114669436,15.5852174399,36.995467489475004,120.66604372894044,29.67438794845,362.6461249366,338.62684204215606,165.9536680145,689.5068283394
2017,CAN,536,240904.57805555587,177349133.45895687,21.38042985834135,9.6019433783,72.44904360269999,155.17200530589872,5.387755109483333,3295.3478198133603,371.5764639296344,66.17952581951667,4089.4106885657666
2017,CHL,16,11694.249166666656,18151729.097422946,46.329433482689026,33.00026166997692,57.16,785.1876085114648,266.4502678669154,1197,1403.9458813829274,491.12022121556925,2504.47
2017,CHN,31386,13933262.561332125,4531759094.434143,25.48835706076184,8.0129061857,120.7,171.53695741300393,2.7677285008,7847,304.25885502097793,24.2400138394,5300
2017,CIV,1,792.1338888888889,1011194.3382661539,55.43,55.43,55.43,760,760,760,1276.5447261504453,1276.5447261504453,1276.5447261504453
2017,CMR,2,1961.7225000000003,892349.451517276,39.04124879602444,28.485395656433337,44.319175365819994,417.3038585377926,283.3816154261778,484.26498009360006,569.6182836412431,327.6196308979889,690.6176100128702
2017,COG,1,23.292222222222225,8185.507052427554,18.6414060213,18.6414060213,18.6414060213,53.9492497437,53.9492497437,53.9492497437,351.4266253487,351.4266253487,351.4266253487
2017,COK,9,11004.575833333203,4205721.896708344,42.616111071241455,22.1,80.01259597065001,832.2088104195261,70,3373.7965675875503,914.7280855712825,283.5,2254.7252562163
2017,COL,11,16337.275277777764,39487736.254572794,61.209289394608696,40.845,71.32,1285.9548879420217,990,1619,2534.5871002143363,1044.4,3715.08
2017,COM,11,13596.556388888866,53344508.881711334,65.52014004213041,31.4648930259875,101.27064204015,1603.589674358918,240.3360628953875,4088.8471853302,2589.2757554935006,477.04405532662497,5621.70574981135
2017,CPV,1,10.294444444444446,8975.651975726838,37.3743921092125,37.3743921092125,37.3743921092125,555.1294347517625,555.1294347517625,555.1294347517625,871.892798505575,871.892798505575,871.892798505575
2017,CUB,1,3471.9655555555364,7770258.91333329,80.3,80.3,80.3,1920,1920,1920,2238,2238,2238
2017,CUW,6,3143.9255555555583,12845316.55818643,84.30613636363636,70.25,107.685,2595.0454545454545,1897,4164,4305.292690830189,2982.8,7768.3820284874755
2017,CYM,3,11.028333333333332,13117.285424177351,20.822573110655714,19.8377714365,21.004218178549998,53.17798367167595,44.57968813908,80.51885606556667,1132.4294612723213,1014.5547458016999,1747.7968556489
2017,CYP,30,52359.000065201435,55273281.22426072,30.776812773944915,12,64.025,516.4258439012948,9.29,2058,830.8928583095587,71.62,3474.47415949875
2017,DEU,185,140769.50944444432,91837331.65547808,29.286081631084834,9.287371025337501,125.53,459.412848848042,5.823594861875,7646,682.3455086457379,79.5346238676,6000
2017,DJI,3,2288.2405555555533,3366946.5626762896,66.4477554683,60.6270748701,70.6152759479,1527.0500307535333,1399.5639946404,1773.2932345844,1450.8790033343334,1291.9814458676,1706.5544156475
2017,DMA,1,1.7463888888888888,1939.2334902351795,58.2926179682,58.2926179682,58.2926179682,4035.0287558178,4035.0287558178,4035.0287558178,1110.4247757033,1110.4247757033,1110.4247757033
2017,DNK,444,457453.7905555559,230076781.09079853,24.98185066138043,7.894679296625,87.8,302.8342422480489,3.3,3720,651.2827612318525,47,6000
2017,DZA,5,466.2241666666666,358124.7656694444,31.367105263157896,25.1,40,177.3684210526316,95,260,753.5494736842105,671.13,894.84
2017,ECU,22,12606.398888888898,28725835.428433757,63.3599468963952,16.5750589287,115.78999999999999,1417.213952929252,11.867390343899999,4401,2307.5715151623335,292.36854200700003,5740.289076897956
2017,ESP,1623,1859248.872222223,608770878.5751483,26.501002726839847,8.6,115.53,208.01456906640186,1.81,4406,378.1808480257534,18.474166666666665,23415.766666666663
2017,EST,25,32315.598055555576,17331634.49573335,27.341666666666665,16,73.8,189.48958333333334,35,1602,355.06458333333336,220,1472
2017,FIN,40,51783.08555555555,42050181.26135029,29.360066731375348,15.2,41.09,247.30948534635058,31,526,736.0123263637926,220,1500
2017,FJI,44,172435.65833333356,69758177.93115549,35.24491948578232,17.8,42.6,177.58482352130636,101,269,410.5460989019335,187,759.0468960000001
2017,FLK,4,8437.797222222183,18314624.536761753,70.41860284886191,60.090670434,81.10947461845714,2741.918882598762,1644.1385283963216,4037.3386488252995,2353.6702448033093,1942.030057121364,3062.970622989178
2017,FRA,957,1636287.5416666672,690522023.9475402,22.333473558661,7.5,90.56,188.90362645494272,2.03,3188,496.4885862162909,40,4000
2017,FRO,87,247872.35055555578,301012917.0458758,44.32113397441118,8.860658920999999,93.53457010854444,947.2646379386341,6.64939699104,4714.445870278056,1742.5928595272808,71.01672777356,5764.401629390713
2017,FSM,35,85818.48833333357,96297880.63768536,60.345397368646296,21.36,79.61,1176.1601428710069,94,1893,2143.8441595260715,190.23810869575001,3357
2017,GBR,1061,1168060.9852777785,466545236.4420695,22.342003592926204,5.61,113.97,235.10653093950344,1.2008986876,5579,562.6563859511141,13.15,7680
2017,GEO,16,1148.8466666666666,489648.3456686892,20.550871792336668,12.698813512366666,53.95295143888333,110.50391738659646,18.173524454800003,615.5881309410665,331.4673272324849,117.38354455143333,1852.8051326687084
